1.,8.2,0.8913043478260869
1.2,8.2,0.8723404255319149
1.,6.8,0.8717948717948719
1.2,6.8,0.85
1.,5.6,0.8484848484848485
1.5,8.2,0.845360824742268
1.,4.7,0.8245614035087719
1.2,5.6,0.8235294117647058
1.8,8.2,0.82
1.5,6.8,0.8192771084337348
1.2,4.7,0.7966101694915254
1.,3.9,0.7959183673469387
1.8,6.8,0.7906976744186046
1.5,5.6,0.7887323943661971
2.2,8.2,0.7884615384615385
1.,3.3,0.7674418604651162
1.2,3.9,0.7647058823529412
1.5,4.7,0.7580645161290323
1.8,5.6,0.7567567567567568
2.2,6.8,0.7555555555555555
2.7,8.2,0.7522935779816513
1.2,3.3,0.7333333333333333
1.,2.7,0.7297297297297297
1.8,4.7,0.7230769230769232
1.5,3.9,0.7222222222222222
2.2,5.6,0.717948717948718
2.7,6.8,0.7157894736842104
3.3,8.2,0.7130434782608694
1.2,2.7,0.6923076923076923
1.5,3.3,0.6875
1.,2.2,0.6875
1.8,3.9,0.6842105263157894
2.2,4.7,0.6811594202898551
3.9,8.2,0.6776859504132231
2.7,5.6,0.6746987951807227
3.3,6.8,0.6732673267326733
1.8,3.3,0.6470588235294118
1.2,2.2,0.6470588235294117
1.5,2.7,0.6428571428571429
1.,1.8,0.6428571428571429
2.2,3.9,0.639344262295082
4.7,8.2,0.6356589147286822
3.9,6.8,0.6355140186915889
2.7,4.7,0.6351351351351351
3.3,5.6,0.6292134831460675
2.2,3.3,0.6
1.8,2.7,0.6
1.2,1.8,0.6
1.,1.5,0.6000000000000001
1.5,2.2,0.5945945945945945
5.6,8.2,0.5942028985507246
4.7,6.8,0.5913043478260869
2.7,3.9,0.5909090909090909
3.9,5.6,0.5894736842105263
3.3,4.7,0.5875
1.2,1.5,0.5555555555555556
2.2,2.7,0.5510204081632653
2.7,3.3,0.5499999999999999
1.8,2.2,0.55
5.6,6.8,0.5483870967741936
6.8,8.2,0.5466666666666666
3.9,4.7,0.5465116279069767
1.5,1.8,0.5454545454545455
1.,1.2,0.5454545454545454
4.7,5.6,0.5436893203883495
3.3,3.9,0.5416666666666666
8.2,8.2,0.5
6.8,6.8,0.5
5.6,5.6,0.5
4.7,4.7,0.5
3.9,3.9,0.5
3.3,3.3,0.5
2.7,2.7,0.5
2.2,2.2,0.5
1.8,1.8,0.5
1.5,1.5,0.5
1.2,1.2,0.5
1.,1.,0.5
3.9,3.3,0.4583333333333333
5.6,4.7,0.4563106796116505
1.8,1.5,0.4545454545454546
1.2,1.,0.45454545454545453
4.7,3.9,0.45348837209302323
8.2,6.8,0.4533333333333333
6.8,5.6,0.4516129032258065
3.3,2.7,0.45
2.2,1.8,0.45
2.7,2.2,0.4489795918367347
1.5,1.2,0.4444444444444444
4.7,3.3,0.4125
5.6,3.9,0.41052631578947363
3.9,2.7,0.4090909090909091
6.8,4.7,0.40869565217391307
8.2,5.6,0.40579710144927533
2.2,1.5,0.4054054054054054
3.3,2.2,0.4
2.7,1.8,0.39999999999999997
1.8,1.2,0.39999999999999997
1.5,1.,0.4
5.6,3.3,0.37078651685393266
4.7,2.7,0.36486486486486486
6.8,3.9,0.36448598130841126
8.2,4.7,0.3643410852713179
3.9,2.2,0.3606557377049181
2.7,1.5,0.3571428571428571
1.8,1.,0.35714285714285715
3.3,1.8,0.3529411764705883
2.2,1.2,0.35294117647058815
6.8,3.3,0.32673267326732675
5.6,2.7,0.3253012048192771
8.2,3.9,0.32231404958677684
4.7,2.2,0.31884057971014496
3.9,1.8,0.3157894736842105
3.3,1.5,0.3125
2.2,1.,0.3125
2.7,1.2,0.30769230769230765
8.2,3.3,0.2869565217391304
6.8,2.7,0.28421052631578947
5.6,2.2,0.2820512820512821
3.9,1.5,0.2777777777777778
4.7,1.8,0.27692307692307694
2.7,1.,0.27027027027027023
3.3,1.2,0.26666666666666666
8.2,2.7,0.24770642201834867
6.8,2.2,0.24444444444444446
5.6,1.8,0.24324324324324326
4.7,1.5,0.24193548387096775
3.9,1.2,0.23529411764705885
3.3,1.,0.23255813953488372
8.2,2.2,0.2115384615384616
5.6,1.5,0.2112676056338028
6.8,1.8,0.20930232558139536
3.9,1.,0.2040816326530612
4.7,1.2,0.20338983050847456
6.8,1.5,0.18072289156626503
8.2,1.8,0.18000000000000002
5.6,1.2,0.17647058823529413
4.7,1.,0.17543859649122806
8.2,1.5,0.15463917525773196
5.6,1.,0.15151515151515152
6.8,1.2,0.15
6.8,1.,0.12820512820512822
8.2,1.2,0.12765957446808512
8.2,1.,0.10869565217391305
