1.,9.88,0.9080882352941176
1,9.88,0.9080882352941176
1.01,9.88,0.9072543617998163
1.,9.76,0.9070631970260223
1,9.76,0.9070631970260223
1.02,9.88,0.9064220183486238
1.01,9.76,0.9062209842154133
1.,9.65,0.9061032863849765
1,9.65,0.9061032863849765
1.03,9.88,0.9055912007332723
1.02,9.76,0.9053803339517625
1.01,9.65,0.9052532833020638
1.,9.53,0.9050332383665717
1,9.53,0.9050332383665717
1.04,9.88,0.9047619047619047
1.03,9.76,0.9045412418906396
1.02,9.65,0.9044048734770385
1.01,9.53,0.9041745730550285
1.,9.42,0.9040307101727447
1,9.42,0.9040307101727447
1.05,9.88,0.9039341262580055
1.04,9.76,0.9037037037037037
1.03,9.65,0.903558052434457
1.02,9.53,0.9033175355450237
1.01,9.42,0.9031639501438159
1.06,9.88,0.903107861060329
1.,9.31,0.9030067895247332
1,9.31,0.9030067895247332
1.05,9.76,0.9028677150786308
1.04,9.65,0.9027128157156219
1.03,9.53,0.9024621212121213
1.02,9.42,0.9022988505747127
1.07,9.88,0.902283105022831
1.01,9.31,0.9021317829457364
1.06,9.76,0.9020332717190388
1.,9.2,0.9019607843137255
1,9.2,0.9019607843137255
1.05,9.65,0.9018691588785047
1.04,9.53,0.9016083254493851
1.03,9.42,0.9014354066985646
1.02,9.31,0.9012584704743466
1.07,9.76,0.9012003693444136
1.01,9.2,0.901077375122429
1.06,9.65,0.9010270774976656
1.,9.1,0.900990099009901
1,9.1,0.900990099009901
1.,9.09,0.9008919722497521
1,9.09,0.9008919722497521
1.05,9.53,0.9007561436672967
1.09,9.88,0.9006381039197813
1.04,9.42,0.9005736137667304
1.03,9.31,0.900386847195358
1.02,9.2,0.9001956947162427
1.07,9.65,0.9001865671641791
1.01,9.1,0.9000989119683482
1.01,9.09,0.9
1.06,9.53,0.8999055712936733
1.1,9.88,0.8998178506375228
1.,8.98,0.8997995991983967
1,8.98,0.8997995991983967
1.05,9.42,0.8997134670487106
1.09,9.76,0.8995391705069125
1.04,9.31,0.8995169082125603
1.03,9.2,0.8993157380254154
1.02,9.1,0.8992094861660079
1.02,9.09,0.8991097922848665
1.07,9.53,0.8990566037735849
1.11,9.88,0.8989990900818926
1.01,8.98,0.8988988988988988
1.06,9.42,0.898854961832061
1.1,9.76,0.8987108655616943
1.,8.87,0.8986828774062817
1,8.87,0.8986828774062817
1.05,9.31,0.8986486486486486
1.09,9.65,0.8985102420856611
1.04,9.2,0.8984375000000001
1.03,9.1,0.8983218163869695
1.03,9.09,0.8982213438735179
1.02,8.98,0.8980000000000001
1.07,9.42,0.897998093422307
1.11,9.76,0.8978840846366146
1.06,9.31,0.8977820636451301
1.01,8.87,0.8977732793522267
1.1,9.65,0.8976744186046511
1.05,9.2,0.897560975609756
1.,8.76,0.8975409836065574
1,8.76,0.8975409836065574
1.04,9.1,0.8974358974358974
1.13,9.88,0.8973660308810172
1.09,9.53,0.8973634651600754
1.04,9.09,0.897334649555775
1.03,8.98,0.8971028971028971
1.07,9.31,0.896917148362235
1.02,8.87,0.8968655207280081
1.11,9.65,0.8968401486988848
1.06,9.2,0.8966861598440546
1.01,8.76,0.8966223132036848
1.14,9.88,0.8965517241379309
1.05,9.1,0.8965517241379309
1.1,9.53,0.8965192850423331
1.,8.66,0.8964803312629399
1,8.66,0.8964803312629399
1.05,9.09,0.8964497041420117
1.09,9.42,0.8962892483349192
1.13,9.76,0.8962350780532597
1.04,8.98,0.8962075848303394
1.03,8.87,0.895959595959596
1.07,9.2,0.8958130477117818
1.15,9.88,0.8957388939256572
1.02,8.76,0.8957055214723927
1.11,9.53,0.8956766917293233
1.06,9.1,0.8956692913385825
1.06,9.09,0.8955665024630541
1.01,8.66,0.8955532574974147
1.1,9.42,0.8954372623574145
1.14,9.76,0.8954128440366972
1.,8.56,0.895397489539749
1,8.56,0.895397489539749
1.05,8.98,0.8953140578265203
1.09,9.31,0.8951923076923076
1.13,9.65,0.8951762523191095
1.04,8.87,0.895055499495459
1.03,8.76,0.8947906026557712
1.07,9.1,0.8947885939036382
1.07,9.09,0.8946850393700787
1.02,8.66,0.8946280991735538
1.15,9.76,0.8945921173235564
1.11,9.42,0.8945868945868947
1.01,8.56,0.8944618599791013
1.06,8.98,0.8944223107569721
1.14,9.65,0.8943466172381835
1.1,9.31,0.8943323727185399
1.,8.45,0.8941798941798942
1,8.45,0.8941798941798942
1.05,8.87,0.8941532258064516
1.17,9.88,0.8941176470588236
1.09,9.2,0.8940719144800777
1.13,9.53,0.8939962476547841
1.04,8.76,0.893877551020408
1.03,8.66,0.8937048503611972
1.07,8.98,0.8935323383084577
1.02,8.56,0.8935281837160752
1.15,9.65,0.8935185185185185
1.11,9.31,0.8934740882917467
1.18,9.88,0.8933092224231466
1.06,8.87,0.8932527693856999
1.01,8.45,0.8932346723044396
1.1,9.2,0.8932038834951457
1.14,9.53,0.8931583880037488
1.,8.35,0.8930481283422459
1,8.35,0.8930481283422459
1.09,9.1,0.8930323846908733
1.05,8.76,0.892966360856269
1.17,9.76,0.8929551692589205
1.09,9.09,0.8929273084479372
1.13,9.42,0.8928909952606634
1.04,8.66,0.8927835051546392
1.03,8.56,0.8925964546402503
1.07,8.87,0.892354124748491
1.11,9.2,0.8923375363724539
1.15,9.53,0.8923220973782772
1.02,8.45,0.8922914466737064
1.1,9.1,0.8921568627450981
1.18,9.76,0.8921389396709323
1.01,8.35,0.8920940170940171
1.06,8.76,0.8920570264765784
1.1,9.09,0.8920510304219823
1.14,9.42,0.8920454545454546
1.,8.25,0.8918918918918919
1,8.25,0.8918918918918919
1.17,9.65,0.8918669131238448
1.05,8.66,0.8918640576725025
1.13,9.31,0.8917624521072797
1.09,8.98,0.8917576961271102
1.2,9.88,0.8916967509025272
1.04,8.56,0.8916666666666666
1.03,8.45,0.8913502109704642
1.,8.2,0.8913043478260869
1,8.2,0.8913043478260869
1.11,9.1,0.89128305582762
1.15,9.42,0.89120151371807
1.11,9.09,0.8911764705882353
1.07,8.76,0.8911495422177009
1.02,8.35,0.8911419423692636
1.18,9.65,0.8910433979686057
1.06,8.66,0.890946502057613
1.01,8.25,0.8909287257019438
1.14,9.31,0.8909090909090909
1.21,9.88,0.8908926961226331
1.1,8.98,0.8908730158730158
1.,8.16,0.8908296943231442
1,8.16,0.8908296943231442
1.05,8.56,0.8907388137356919
1.17,9.53,0.8906542056074767
1.13,9.2,0.8906098741529526
1.09,8.87,0.890562248995984
1.2,9.76,0.8905109489051096
1.04,8.45,0.8904109589041097
1.01,8.2,0.8903365906623235
1.03,8.35,0.8901918976545843
1.15,9.31,0.890057361376673
1.07,8.66,0.8900308324768756
1.11,8.98,0.889990089197225
1.02,8.25,0.8899676375404532
1.01,8.16,0.8898582333696837
1.18,9.53,0.8898225957049486
1.06,8.56,0.8898128898128898
1.14,9.2,0.8897485493230174
1.21,9.76,0.8896991795806746
1.1,8.87,0.8896690070210632
1.,8.06,0.8896247240618101
