9.1,1.,9.1
9.1,1.1,8.272727272727272
8.2,1.,8.2
9.1,1.2,7.583333333333333
7.5,1.,7.5
8.2,1.1,7.454545454545453
9.1,1.3,6.999999999999999
8.2,1.2,6.833333333333333
7.5,1.1,6.818181818181818
6.8,1.,6.8
8.2,1.3,6.307692307692307
7.5,1.2,6.25
6.2,1.,6.2
6.8,1.1,6.181818181818182
9.1,1.5,6.066666666666666
7.5,1.3,5.769230769230768
9.1,1.6,5.6875
6.8,1.2,5.666666666666667
6.2,1.1,5.636363636363637
5.6,1.,5.6
8.2,1.5,5.466666666666666
6.8,1.3,5.23076923076923
6.2,1.2,5.166666666666667
8.2,1.6,5.125
5.1,1.,5.1
5.6,1.1,5.090909090909091
9.1,1.8,5.055555555555555
7.5,1.5,5.
6.2,1.3,4.769230769230769
4.7,1.,4.7
7.5,1.6,4.6875
5.6,1.2,4.666666666666667
5.1,1.1,4.636363636363636
8.2,1.8,4.555555555555555
9.1,2.,4.55
6.8,1.5,4.533333333333333
5.6,1.3,4.307692307692307
4.3,1.,4.3
4.7,1.1,4.2727272727272725
6.8,1.6,4.25
5.1,1.2,4.25
7.5,1.8,4.166666666666667
9.1,2.2,4.136363636363636
6.2,1.5,4.133333333333333
8.2,2.,4.1
5.1,1.3,3.9230769230769225
4.7,1.2,3.916666666666667
4.3,1.1,3.9090909090909087
3.9,1.,3.9
6.2,1.6,3.875
9.1,2.4,3.7916666666666665
6.8,1.8,3.7777777777777777
7.5,2.,3.75
5.6,1.5,3.733333333333333
8.2,2.2,3.7272727272727266
4.7,1.3,3.6153846153846154
3.6,1.,3.6
4.3,1.2,3.5833333333333335
3.9,1.1,3.5454545454545454
5.6,1.6,3.5
6.2,1.8,3.4444444444444446
8.2,2.4,3.4166666666666665
7.5,2.2,3.409090909090909
6.8,2.,3.4
5.1,1.5,3.3999999999999995
9.1,2.7,3.3703703703703702
4.3,1.3,3.307692307692307
3.3,1.,3.3
3.6,1.1,3.2727272727272725
3.9,1.2,3.25
5.1,1.6,3.1875
4.7,1.5,3.1333333333333333
7.5,2.4,3.125
5.6,1.8,3.111111111111111
6.2,2.,3.1
6.8,2.2,3.090909090909091
8.2,2.7,3.0370370370370368
9.1,3.,3.033333333333333
3.9,1.3,2.9999999999999996
3.6,1.2,3.
3.3,1.1,2.9999999999999996
3.,1.,3.
4.7,1.6,2.9375
4.3,1.5,2.8666666666666663
6.8,2.4,2.8333333333333335
5.1,1.8,2.8333333333333335
6.2,2.2,2.8181818181818183
5.6,2.,2.8
7.5,2.7,2.7777777777777777
3.6,1.3,2.769230769230769
9.1,3.3,2.7575757575757573
3.3,1.2,2.75
8.2,3.,2.733333333333333
3.,1.1,2.727272727272727
2.7,1.,2.7
4.3,1.6,2.6875
4.7,1.8,2.611111111111111
3.9,1.5,2.5999999999999996
6.2,2.4,2.5833333333333335
5.1,2.,2.55
5.6,2.2,2.5454545454545454
3.3,1.3,2.538461538461538
9.1,3.6,2.5277777777777777
6.8,2.7,2.518518518518518
7.5,3.,2.5
3.,1.2,2.5
8.2,3.3,2.484848484848485
2.7,1.1,2.4545454545454546
3.9,1.6,2.4375
3.6,1.5,2.4
2.4,1.,2.4
4.3,1.8,2.388888888888889
4.7,2.,2.35
9.1,3.9,2.3333333333333335
5.6,2.4,2.3333333333333335
5.1,2.2,2.318181818181818
3.,1.3,2.3076923076923075
6.2,2.7,2.2962962962962963
8.2,3.6,2.2777777777777777
7.5,3.3,2.272727272727273
6.8,3.,2.2666666666666666
3.6,1.6,2.25
2.7,1.2,2.2500000000000004
3.3,1.5,2.1999999999999997
2.2,1.,2.2
2.4,1.1,2.1818181818181817
3.9,1.8,2.1666666666666665
4.3,2.,2.15
4.7,2.2,2.1363636363636362
5.1,2.4,2.125
9.1,4.3,2.1162790697674416
8.2,3.9,2.1025641025641026
7.5,3.6,2.0833333333333335
2.7,1.3,2.076923076923077
5.6,2.7,2.074074074074074
6.2,3.,2.0666666666666664
3.3,1.6,2.0625
6.8,3.3,2.0606060606060606
3.6,1.8,2.
3.,1.5,2.
2.4,1.2,2.
2.2,1.1,2.
2.,1.,2.
4.7,2.4,1.9583333333333335
4.3,2.2,1.9545454545454544
3.9,2.,1.95
9.1,4.7,1.9361702127659575
7.5,3.9,1.9230769230769234
8.2,4.3,1.9069767441860463
6.8,3.6,1.8888888888888888
5.1,2.7,1.8888888888888886
6.2,3.3,1.878787878787879
3.,1.6,1.875
5.6,3.,1.8666666666666665
2.4,1.3,1.8461538461538458
3.3,1.8,1.8333333333333333
2.2,1.2,1.8333333333333335
2.,1.1,1.8181818181818181
3.6,2.,1.8
2.7,1.5,1.8
1.8,1.,1.8
4.3,2.4,1.7916666666666667
9.1,5.1,1.7843137254901962
3.9,2.2,1.7727272727272727
8.2,4.7,1.7446808510638296
7.5,4.3,1.744186046511628
6.8,3.9,1.7435897435897438
4.7,2.7,1.7407407407407407
6.2,3.6,1.7222222222222223
5.1,3.,1.6999999999999997
5.6,3.3,1.696969696969697
2.2,1.3,1.6923076923076923
2.7,1.6,1.6875
3.,1.8,1.6666666666666667
2.,1.2,1.6666666666666667
3.3,2.,1.65
3.6,2.2,1.6363636363636362
1.8,1.1,1.6363636363636362
9.1,5.6,1.625
3.9,2.4,1.625
8.2,5.1,1.607843137254902
2.4,1.5,1.5999999999999999
1.6,1.,1.6
7.5,4.7,1.5957446808510638
4.3,2.7,1.5925925925925923
6.2,3.9,1.58974358974359
6.8,4.3,1.5813953488372092
4.7,3.,1.5666666666666667
5.6,3.6,1.5555555555555556
5.1,3.3,1.5454545454545454
2.,1.3,1.5384615384615383
3.6,2.4,1.5
3.3,2.2,1.4999999999999998
3.,2.,1.5
2.7,1.8,1.5000000000000002
