1,6.8,0.8717948717948719
1,4.7,0.8245614035087719
1.5,6.8,0.8192771084337348
1,3.3,0.7674418604651162
1.5,4.7,0.7580645161290323
2.2,6.8,0.7555555555555555
1.5,3.3,0.6875
1,2.2,0.6875
2.2,4.7,0.6811594202898551
3.3,6.8,0.6732673267326733
2.2,3.3,0.6
1,1.5,0.6000000000000001
1.5,2.2,0.5945945945945945
4.7,6.8,0.5913043478260869
3.3,4.7,0.5875
6.8,6.8,0.5
4.7,4.7,0.5
3.3,3.3,0.5
2.2,2.2,0.5
1.5,1.5,0.5
1,1,"1/2"
4.7,3.3,0.4125
6.8,4.7,0.40869565217391307
2.2,1.5,0.4054054054054054
3.3,2.2,0.4
1.5,1,0.4
6.8,3.3,0.32673267326732675
4.7,2.2,0.31884057971014496
3.3,1.5,0.3125
2.2,1,0.3125
6.8,2.2,0.24444444444444446
4.7,1.5,0.24193548387096775
3.3,1,0.23255813953488372
6.8,1.5,0.18072289156626503
4.7,1,0.17543859649122806
6.8,1,0.12820512820512822
